Date,Predicted Winner,Opponent,Is Underdog,Market Prob %,Model Prob %,Edge %,Confidence,Odds,Won?,Correct?,Profit/Loss
2025-01-18,Clayton Carpenter,Tagir Ulanbekov,No,79.6,51.7,27.3,0.0334,-390,No,No,-1.0
2025-01-11,Carlston Harris,Santiago Ponzinibbio,No,60.6,54.7,11.2,0.0937,-154,No,No,-1.0
2025-01-11,Christian Rodriguez,Austin Bashi,Yes,31.7,64.5,32.8,0.2905,215,Yes,Yes,2.15
2025-12-06,Joshua Van,Alexandre Pantoja,Yes,36.2,61.8,25.5,0.2356,176,Yes,Yes,1.76
2025-12-06,Tatsuro Taira,Brandon Moreno,No,53.7,69.3,15.6,0.3862,-116,Yes,Yes,0.86
2025-12-06,Payton Talbott,Henry Cejudo,No,71.4,84.3,12.9,0.6858,-250,Yes,Yes,0.4
2025-12-06,Terrance McKinney,Chris Duncan,No,55.8,60.6,12.5,0.2111,-126,No,No,-1.0
2025-12-06,Maycee Barber,Karine Silva,No,68.8,76.6,7.8,0.5312,-220,Yes,Yes,0.45
2025-12-06,Fares Ziam,Nazim Sadykhov,No,65.3,76.1,10.8,0.5225,-188,Yes,Yes,0.53
2025-12-06,Brunno Ferreira,Marvin Vettori,Yes,48.1,54.2,6.1,0.0833,108,Yes,Yes,1.08
2025-12-06,Ibo Aslan,Iwo Baraniewski,No,68.3,64.3,28.5,0.2851,-215,No,No,-1.0
2025-12-06,Mairon Santos,Muhammad Naimov,No,71.0,74.9,3.9,0.4974,-245,Yes,Yes,0.41
