Date,Predicted Winner,Opponent,Is Underdog,Market Prob %,Model Prob %,Edge %,Confidence,Odds,Won?,Correct?,Profit/Loss
2025-10-18,Yousri Belgaroui,Azamat Bekoev,Yes,29.4,57.5,28.1,0.1498,240,Yes,Yes,2.4
2025-10-18,Melissa Croden,Tainara Lisboa,No,56.9,72.4,15.5,0.4473,-132,Yes,Yes,0.76
2025-10-11,Mateusz Gamrot,Charles Oliveira,No,51.9,53.0,1.0,0.0591,-108,No,No,-1.0
2025-10-11,Montel Jackson,Deiveson Figueiredo,Yes,27.4,80.7,3.9,0.6134,265,No,No,-1.0
2025-10-04,Alex Pereira,Magomed Ankalaev,Yes,32.8,60.0,27.2,0.2006,205,Yes,Yes,2.05
2025-10-04,Jiri Prochazka,Khalil Rountree Jr.,No,66.0,71.7,5.7,0.4337,-194,Yes,Yes,0.52
2025-10-04,Youssef Zalal,Josh Emmett,No,82.1,83.3,1.2,0.6666,-460,Yes,Yes,0.22
2025-10-04,Jakub Wiklacz,Patchy Mix,Yes,26.3,67.2,40.9,0.3433,280,Yes,Yes,2.8
2025-09-27,Jimmy Crute,Ivan Erslan,No,70.1,71.9,1.7,0.4379,-235,Yes,Yes,0.43
2025-09-27,Neil Magny,Jake Matthews,Yes,27.8,53.3,25.5,0.0659,260,Yes,Yes,2.6
2025-09-27,Charlie Campbell,Tom Nolan,No,61.2,65.1,22.4,0.3021,-158,No,No,-1.0
2025-09-27,Cam Rowston,Andre Petroski,Yes,40.7,64.4,23.7,0.2876,146,Yes,Yes,1.46
2025-09-27,Jamie Mullarkey,Rolando Bedoya,No,57.3,58.9,1.7,0.1789,-134,Yes,Yes,0.75
2025-09-27,Colby Thicknesse,Josias Musasa,Yes,42.7,51.9,9.2,0.0388,134,Yes,Yes,1.34
2025-09-27,Luana Carolina,Michelle Montague,No,67.7,62.4,26.1,0.2471,-210,No,No,-1.0
2025-09-13,David Martinez,Rob Font,Yes,48.1,63.8,15.7,0.2755,108,Yes,Yes,1.08
2025-09-13,Jared Gordon,Rafa Garcia,No,56.5,61.5,18.0,0.2302,-130,No,No,-1.0
2025-09-06,Paul Craig,Modestas Bukauskas,No,77.0,50.6,23.6,0.0116,-335,No,No,-1.0
2025-09-06,Bolaji Oki,Mason Jones,No,59.7,53.2,8.9,0.0639,-148,No,No,-1.0
2025-09-06,Axel Sola,Rhys McKee,No,57.6,66.7,9.0,0.3331,-136,Yes,Yes,0.74
2025-09-06,William Gomis,Robert Ruchala,No,73.0,79.0,6.0,0.5797,-270,Yes,Yes,0.37
