event_date,f1_name,f2_name,weight_class,model_prob_f1,model_prob_f2,base_confidence,adjusted_confidence,prediction_correct,fighter1_odds,fighter2_odds,is_favorite,f1_top1_striking_volume_control,f1_top2_striking_differential,f1_top3_striking_accuracy,f2_top1_striking_volume_control,f2_top2_striking_differential,f2_top3_recent_control_time_diff_last_3
2025-10-04,Cory Sandhagen,Merab Dvalishvili,Bantamweight,0.26133159548044205,0.738668404519558,0.4773368090391159,0.4773368090391159,True,330,-420,False,1.7132199861207498,1.827111111111112,0.462241192752655,1.7906462898177131,1.9084444444444448,345.6666666666667
2025-06-28,Charles Oliveira,Ilia Topuria,Lightweight,0.26237888634204865,0.7376211136579514,0.4752422273159027,0.4752422273159027,True,320,-405,False,1.0718799368088467,0.1605882352941177,0.5346042449524768,1.2215272348188686,0.7083333333333326,87.66666666666667
2025-02-01,Kaan Ofli,Muhammad Naimov,Featherweight,0.2630975991487503,0.7369024008512497,0.4738048017024994,0.4738048017024994,True,310,-390,False,0.3870967741935484,-1.9,0.4285714285714285,0.8453608247422679,-0.3750000000000004,108.66666666666669
2025-07-19,Adam Fugitt,Islam Dulatov,Welterweight,0.26849784702062607,0.7315021529793739,0.46300430595874786,0.46300430595874786,True,320,-460,False,1.1336760925449871,0.4333333333333331,0.4786019479117903,1.5000000000000002,1.4000000000000004,0.0
2025-08-09,Joselyne Edwards,Priscila Cachoeira,Women's Bantamweight,0.7293365001678467,0.2706634998321533,0.45867300033569336,0.45867300033569336,True,-420,330,True,1.509803921568627,1.5599999999999987,0.5467451874186354,0.6410810810810811,-2.012121212121212,-404.0
2025-01-11,Austin Bashi,Christian Rodriguez,Featherweight,0.2564465403556824,0.7435534596443176,0.48710691928863525,0.4559351392527612,True,-260,215,True,0.6590909090909092,-0.4999999999999998,0.3728571428571429,1.1386861313868617,0.4222222222222225,-93.0
2025-04-05,Josh Emmett,Lerone Murphy,Featherweight,0.25707991421222687,0.7429200857877731,0.48584017157554626,0.45567261081774274,True,260,-320,False,0.9172363281250002,-0.322857142857142,0.3615882341765948,1.713881019830028,1.6799999999999995,173.33333333333334
2025-06-28,Alexandre Pantoja,Kai Kara-France,Flyweight,0.7633191719651222,0.23668082803487778,0.5266383439302444,0.4491696470818731,True,-250,205,True,1.2437703141928491,0.75,0.5261155834328732,1.434228060156101,1.2672222222222218,-108.33333333333331
2025-09-27,Navajo Stirling,Rodolfo Bellato,Light Heavyweight,0.7197156697511673,0.2802843302488327,0.4394313395023346,0.4394313395023346,True,-270,220,True,2.764705882352941,4.0,0.4960573476702509,0.8968105065666042,-0.6111111111111107,-38.0
2025-06-21,Azat Maksum,Tagir Ulanbekov,Flyweight,0.2803865373134613,0.7196134626865387,0.4392269253730774,0.4392269253730774,True,385,-500,False,0.535031847133758,-2.4333333333333336,0.2382575388710358,0.9644268774703556,-0.1000000000000005,216.33333333333337
2025-03-08,King Green,Mauricio Ruffy,Lightweight,0.28142154961824417,0.7185784503817558,0.43715690076351166,0.43715690076351166,True,400,-550,False,1.564481268011527,2.008974358974358,0.5419404591349671,1.0757575757575757,0.333333333333333,-30.0
2025-01-18,Jailton Almeida,Serghei Spivac,Heavyweight,0.7170346975326538,0.2829653024673462,0.4340693950653076,0.4340693950653076,True,-450,350,True,6.937931034482758,2.1525,0.5873484262125903,0.8873096446700507,-0.3083333333333335,45.333333333333336
2025-10-25,Chris Barnett,Hamdy Abdelwahab,Heavyweight,0.2841956466436386,0.7158043533563614,0.4316087067127228,0.4316087067127228,True,340,-430,False,0.5862068965517242,-2.32,0.4554723427832671,0.7772277227722774,-0.9999999999999992,151.66666666666666
2025-11-22,Belal Muhammad,Ian Machado Garry,Welterweight,0.2421528622508049,0.7578471377491951,0.5156942754983902,0.4285090409702252,True,235,-290,False,1.1917176470588238,0.6790000000000007,0.4302193074002131,1.6849765258215956,1.945333333333332,-43.0
2025-05-03,Gillian Robertson,Marina Rodriguez,Women's Strawweight,0.7051403224468231,0.2948596775531769,0.41028064489364624,0.41028064489364624,True,-270,220,True,0.9375419744795168,-0.1722222222222216,0.5162388205158671,1.4934254888739045,1.3938095238095245,-182.66666666666663
2025-06-07,Julianna Pena,Kayla Harrison,Women's Bantamweight,0.2950547784566879,0.7049452215433121,0.40989044308662415,0.40989044308662415,True,500,-700,False,1.7928425952865874,1.6515151515151518,0.4917510917805864,4.870370370370369,3.483333333333333,375.0
2025-06-07,Merab Dvalishvili,Sean O'Malley,Bantamweight,0.702349990606308,0.297650009393692,0.40469998121261597,0.40469998121261597,True,-250,205,True,1.7975004881859014,1.9447619047619051,0.4344544790127441,2.0394662657395224,2.8364102564102565,-205.33333333333337
2025-09-06,Robert Ruchala,William Gomis,Featherweight,0.21014099568128586,0.7898590043187141,0.5797180086374283,0.40169993418816363,True,220,-270,False,0.6938775510204082,-1.0,0.3541666666666667,1.2318840579710144,0.6399999999999997,-118.66666666666669
2025-05-10,Ivan Erslan,Navajo Stirling,Light Heavyweight,0.3010644018650055,0.6989355981349945,0.397871196269989,0.397871196269989,True,265,-330,False,0.8666666666666667,-0.3999999999999999,0.5652173913043478,2.4375,3.066666666666667,-162.0
2025-02-08,Dricus Du Plessis,Sean Strickland,Middleweight,0.7205758914351463,0.27942410856485367,0.44115178287029266,0.3973773174403755,True,-220,184,True,1.4665782786432435,1.7595833333333335,0.5180707086287035,1.3547091206665671,1.4448484848484844,-37.666666666666664
2025-10-25,Mario Bautista,Umar Nurmagomedov,Bantamweight,0.30300064384937286,0.6969993561506271,0.3939987123012543,0.3939987123012543,True,460,-620,False,1.4004893964110932,1.3638888888888894,0.4861542380297652,2.7756448710257957,2.8190476190476197,302.0
2025-10-11,Joel Alvarez,Vicente Luque,Welterweight,0.6965535581111908,0.3034464418888092,0.3931071162223816,0.3931071162223816,True,-650,410,True,1.5826645264847512,1.3444444444444446,0.5872902567037388,1.01223813980275,0.0492753623188404,-13.0
2025-02-22,Henry Cejudo,Song Yadong,Bantamweight,0.24208807945251465,0.7579119205474854,0.5158238410949707,0.3912638878245007,True,210,-255,False,1.2424698795180722,0.69,0.4868171775181918,1.2231478726569471,0.714285714285714,210.0
2025-01-18,Islam Makhachev,Renato Moicano,Lightweight,0.6888081133365631,0.3111918866634369,0.3776162266731262,0.3776162266731262,True,-1200,750,True,1.905422913196372,1.0191666666666663,0.5882344765759997,1.182077780799565,0.5250980392156865,402.3333333333333
2025-12-06,Mairon Santos,Muhammad Naimov,Featherweight,0.6848302632570267,0.3151697367429733,0.36966052651405334,0.36966052651405334,True,-245,200,True,1.5537634408602148,1.144444444444444,0.4647422270361092,0.8337349397590361,-0.3833333333333333,25.0
2025-11-15,Erin Blanchfield,Tracy Cortez,Women's Flyweight,0.6825834661722183,0.3174165338277817,0.36516693234443665,0.36516693234443665,True,-330,265,True,1.3984944718889671,1.4116666666666662,0.5007248893046599,1.38477366255144,1.0685714285714276,-32.666666666666664
2025-05-10,Alexa Grasso,Natalia Silva,Women's Flyweight,0.23761001974344254,0.7623899802565575,0.5247799605131149,0.3633691352229401,True,194,-235,False,1.1131040303861577,0.4123076923076931,0.4465266842104988,2.253968253968254,2.6333333333333333,-147.66666666666666
2025-01-18,Diego Ferreira,Grant Dawson,Lightweight,0.29672493040561676,0.7032750695943832,0.4065501391887665,0.3619006852715416,True,200,-245,False,1.458201892744479,1.2911111111111104,0.4301547089716296,1.4773082942097029,0.8472222222222225,372.0
2025-09-27,Ivan Erslan,Jimmy Crute,Light Heavyweight,0.2810571640729904,0.7189428359270096,0.43788567185401917,0.360276273075725,True,194,-235,False,0.4838709677419355,-2.666666666666666,0.4626086956521739,1.109159347553325,0.2636363636363636,100.0
2025-10-04,Jiri Prochazka,Khalil Rountree Jr.,Light Heavyweight,0.7168639302253723,0.2831360697746277,0.43372786045074463,0.3595604162905553,True,-194,162,True,0.9770114942528736,-0.1104761904761906,0.5174656293152898,0.9141905570430352,-0.2576470588235295,15.0
2025-01-18,Ailin Perez,Karol Rosa,Women's Bantamweight,0.688559278845787,0.31144072115421295,0.3771185576915741,0.35853249814186827,True,205,-245,False,1.9585492227979275,1.2333333333333334,0.575166313591361,1.3202170963364992,1.5733333333333333,24.0
2025-05-03,Daniel Marcos,Montel Jackson,Bantamweight,0.2555151432752609,0.7444848567247391,0.48896971344947815,0.3544437611075252,True,188,-225,False,1.392282958199357,1.626666666666667,0.5646669788023171,2.0628272251308903,1.3533333333333335,140.0
2025-12-06,Henry Cejudo,Payton Talbott,Bantamweight,0.17238321900367737,0.8276167809963226,0.6552335619926453,0.34959534564977146,True,205,-250,False,1.1876467136150235,0.5684444444444443,0.4879466589167283,2.059649122807017,2.0133333333333328,-137.0
2025-02-15,Dylan Budka,Edmen Shahbazyan,Middleweight,0.32554827630519867,0.6744517236948013,0.34890344738960266,0.34890344738960266,True,520,-720,False,0.2781954887218045,-1.6,0.260377358490566,1.206572769953052,0.5333333333333341,-98.66666666666669
2025-12-06,Karine Silva,Maycee Barber,Women's Flyweight,0.2639264017343521,0.7360735982656479,0.4721471965312958,0.3472364899502995,True,184,-220,False,1.154867256637168,0.3888888888888888,0.3811433744452612,1.6722783389450055,1.815151515151515,-75.0
2025-10-04,Jakub Wiklacz,Patchy Mix,Bantamweight,0.6716594099998474,0.3283405900001526,0.3433188199996948,0.3433188199996948,True,280,-350,False,1.2432432432432432,0.6000000000000001,0.5542168674698795,0.7052023121387283,-3.4000000000000004,0.0
2025-01-11,Abdul Razak Alhassan,Cesar Almeida,Middleweight,0.33087529242038727,0.6691247075796127,0.33824941515922546,0.33824941515922546,True,215,-260,False,1.0473186119873816,0.1153846153846149,0.5951724859055095,1.832369942196532,1.6000000000000003,-312.3333333333333
2025-08-16,Carlos Prates,Geoff Neal,Welterweight,0.6716598272323608,0.32834017276763916,0.3433196544647217,0.33817690398441863,True,200,-200,True,0.8254580520732883,-0.7240000000000002,0.5290236249538575,1.082946063934657,0.3272222222222223,29.666666666666668
