Date,Predicted Winner,Opponent,Is Underdog,Market Prob %,Model Prob %,Edge %,Confidence,Odds,Won?,Correct?,Profit/Loss
2025-09-06,Kaue Fernandes,Harry Hardwick,No,67.7,89.1,21.4,0.7828,-210,Yes,Yes,0.48
2025-09-06,Trey Waters,Sam Patterson,No,66.0,51.1,12.9,0.022,-194,No,No,-1.0
2025-09-06,Andreas Gustafsson,Rinat Fakhretdinov,Yes,47.2,70.6,13.7,0.4117,112,No,No,-1.0
2025-08-16,Carlos Prates,Geoff Neal,No,66.7,68.9,2.2,0.3775,-200,Yes,Yes,0.5
2025-08-16,Drakkar Klose,Edson Barboza,Yes,51.0,54.1,3.1,0.0819,-104,Yes,Yes,0.96
2025-08-16,Karine Silva,Dione Barbosa,No,66.7,67.6,1.0,0.3527,-200,Yes,Yes,0.5
2025-08-09,Iasmin Lucindo,Angela Hill,No,63.2,75.7,12.4,0.5137,-172,Yes,Yes,0.58
2025-08-09,Christian Rodriguez,Andre Fili,Yes,32.8,75.8,4.4,0.5163,205,No,No,-1.0
2025-08-02,Danny Silva,Kevin Vallejos,No,78.9,52.8,27.8,0.0565,-375,No,No,-1.0
2025-08-02,Nick Klein,Andrey Pulyaev,No,55.8,63.8,15.7,0.2758,-126,No,No,-1.0
2025-06-21,Ignacio Bahamondes,Rafael Fiziev,Yes,44.6,72.7,13.7,0.4546,124,No,No,-1.0
2025-06-21,Curtis Blaydes,Rizvan Kuniev,No,70.6,71.1,0.6,0.4228,-240,Yes,Yes,0.42
2025-06-21,Myktybek Orolbai,Tofiq Musayev,No,65.0,80.9,15.8,0.6171,-186,Yes,Yes,0.54
2025-06-21,Bogdan Grad,Muhammad Naimov,No,71.4,66.4,33.7,0.3289,-250,No,No,-1.0
2025-06-21,Daria Zhelezniakova,Melissa Mullins,Yes,32.8,60.8,28.0,0.2153,205,Yes,Yes,2.05
2025-06-07,Ariane da Silva,Wang Cong,No,86.7,53.6,35.7,0.0718,-650,No,No,-1.0
2025-06-07,MarQuel Mederos,Mark Choinski,No,60.6,83.9,23.3,0.6787,-154,Yes,Yes,0.65
2025-05-10,Bruno Silva,Marc-Andre Barriault,No,61.8,62.8,20.4,0.2564,-162,No,No,-1.0
2025-05-10,Brad Katona,Bekzat Almakhan,No,58.7,60.3,14.9,0.2069,-142,No,No,-1.0
2025-03-22,Leon Edwards,Sean Brady,No,56.9,50.9,3.8,0.0185,-132,No,No,-1.0
2025-03-22,Kevin Holland,Gunnar Nelson,Yes,48.1,67.3,19.2,0.3463,108,Yes,Yes,1.08
2025-03-22,Chris Duncan,Jordan Vucenic,Yes,27.4,55.8,28.4,0.1161,265,Yes,Yes,2.65
2025-03-22,Nathaniel Wood,Morgan Charriere,Yes,50.5,57.3,6.8,0.1466,-102,Yes,Yes,0.98
2025-03-22,Chris Padilla,Jai Herbert,Yes,47.6,71.5,23.9,0.43,110,Yes,Yes,1.1
2025-03-22,Mick Parkin,Marcin Tybura,Yes,41.3,74.6,11.9,0.4919,142,No,No,-1.0
2025-03-22,Nathan Fletcher,Caolan Loughran,Yes,43.1,87.4,26.5,0.748,132,No,No,-1.0
2025-03-08,Justin Gaethje,Rafael Fiziev,Yes,42.6,55.5,12.9,0.1094,135,Yes,Yes,1.35
2025-02-01,Nassourdine Imavov,Israel Adesanya,Yes,42.7,56.2,13.5,0.124,134,Yes,Yes,1.34
2025-02-01,Shara Magomedov,Michael Page,Yes,37.9,66.4,0.2,0.3281,164,No,No,-1.0
2025-02-01,Jairzinho Rozenstruik,Sergei Pavlovich,No,76.2,58.3,30.5,0.1658,-320,No,No,-1.0
2025-02-01,Vinicius Oliveira,Said Nurmagomedov,Yes,34.7,59.0,24.3,0.1801,188,Yes,Yes,1.88
2025-02-01,Fares Ziam,Mike Davis,Yes,45.0,77.3,32.3,0.5464,122,Yes,Yes,1.22
2025-02-01,Jamal Pogues,Hamdy Abdelwahab,No,59.7,50.1,5.9,0.0022,-148,No,No,-1.0
2025-01-18,Merab Dvalishvili,Umar Nurmagomedov,Yes,31.2,57.4,26.1,0.1471,220,Yes,Yes,2.2
2025-01-18,Reinier de Ridder,Kevin Holland,No,57.6,61.8,4.2,0.2357,-136,Yes,Yes,0.74
2025-01-18,Ailin Perez,Karol Rosa,Yes,32.8,65.4,32.6,0.3078,205,Yes,Yes,2.05
2025-01-18,Ricky Turcios,Benardo Sopaj,No,74.7,50.3,20.9,0.0055,-295,No,No,-1.0
2025-01-18,Clayton Carpenter,Tagir Ulanbekov,No,79.6,54.9,30.6,0.099,-390,No,No,-1.0
