date,fighter1,fighter2,odds1,odds2,prob1,prob2,pick,pick_odds,pick_prob,ev1,ev2,error
2025-11-22,Bogdan Grad,Luke Riley,205,-250,0.259,0.741,Luke Riley,-250.0,0.741,-0.21005000000000007,0.03739999999999999,False
2025-11-22,Nicolas Dalby,Saygid Izagakhmaev,270,-335,0.556,0.44399999999999995,Nicolas Dalby,270.0,0.556,1.0572000000000004,-0.42346268656716424,False
2025-11-22,Alex Perez,Asu Almabayev,172,-205,0.49700000000000005,0.5029999999999999,Asu Almabayev,-205.0,0.5029999999999999,0.35184000000000015,-0.2516341463414636,False
2025-11-22,Abdulrakhman Yakhyaev,Rafael Cerqueira,-1600,900,,,,,,,,True
2025-11-22,Nurullo Aliev,Shem Rock,-320,260,0.7659999999999999,0.2340000000000001,Nurullo Aliev,-320.0,0.7659999999999999,0.00537499999999988,-0.15759999999999963,False
2025-11-22,Aleksandre Topuria,Bekzat Almakhan,-138,118,0.66,0.33999999999999997,Aleksandre Topuria,-138.0,0.66,0.13826086956521744,-0.2588000000000001,False
2025-11-22,Ismail Naurdiev,Ryan Loder,-124,106,0.7390000000000001,0.2609999999999999,Ismail Naurdiev,-124.0,0.7390000000000001,0.33496774193548406,-0.4623400000000002,False
2025-11-22,Denzel Freeman,Marek Bujlo,-230,190,0.381,0.619,Marek Bujlo,190.0,0.619,-0.4533478260869565,0.7950999999999999,False
2025-12-07,Merab Dvalishvili,Petr Yan,-375,300,0.52,0.48,Merab Dvalishvili,-375.0,0.52,-0.3413333333333333,0.9199999999999999,False
2025-12-07,Alexandre Pantoja,Joshua van,-210,176,0.162,0.838,Joshua van,176.0,0.838,-0.7608571428571428,1.3128799999999998,False
2025-12-07,Brandon Moreno,Tatsuro Taira,-102,-116,0.163,0.837,Tatsuro Taira,-116.0,0.837,-0.6771960784313725,0.558551724137931,False
2025-12-07,Henry Cejudo,Payton Talbott,205,-250,0.258,0.742,Payton Talbott,-250.0,0.742,-0.21310000000000007,0.0388,False
2025-12-07,Bogdan Guskov,Jan Blachowicz,-126,108,0.6409999999999999,0.3590000000000001,Bogdan Guskov,-126.0,0.6409999999999999,0.1497301587301585,-0.2532799999999998,False
2025-12-07,Grant Dawson,Manuel Torres,-270,220,0.34,0.6599999999999999,Manuel Torres,220.0,0.6599999999999999,-0.5340740740740739,1.1119999999999999,False
2025-12-07,Chris Duncan,Terrance McKinney,-126,108,0.495,0.505,Terrance McKinney,108.0,0.505,-0.11214285714285716,0.0504,False
2025-12-07,Karine Silva,Maycee Barber,184,-220,0.32799999999999996,0.672,Maycee Barber,-220.0,0.672,-0.0684800000000001,-0.02254545454545448,False
2025-12-07,Fares Ziam,Nazim Sadykhov,-188,158,0.7240000000000001,0.2759999999999999,Fares Ziam,-188.0,0.7240000000000001,0.10910638297872355,-0.28792000000000023,False
2025-12-07,Brunno Ferreira,Marvin Vettori,108,-130,0.512,0.488,Brunno Ferreira,108.0,0.512,0.06496000000000002,-0.13661538461538464,False
2025-12-07,Edson Barboza,Jalin Turner,360,-460,0.295,0.7050000000000001,Jalin Turner,-460.0,0.7050000000000001,0.357,-0.14173913043478253,False
2025-12-07,Ibo Aslan,Iwo Baraniewski,180,-215,0.331,0.669,Iwo Baraniewski,-215.0,0.669,-0.07320000000000004,-0.01983720930232552,False
2025-12-14,Brandon Royval,Manel Kape,230,-310,0.45799999999999996,0.542,Manel Kape,-310.0,0.542,0.5113999999999999,-0.28316129032258064,False
2025-12-14,Giga Chikadze,Kevin Vallejos,235,-320,0.324,0.6759999999999999,Kevin Vallejos,-320.0,0.6759999999999999,0.08540000000000014,-0.11275000000000007,False
2025-12-14,Cesar Almeida,Cezary Oleksiejczuk,176,-230,,,,,,,,True
2025-12-14,Melquizael Costa,Morgan Charriere,-111,-115,0.701,0.29900000000000004,Melquizael Costa,-111.0,0.701,0.3325315315315315,-0.44099999999999995,False
2025-12-14,Kennedy Nzechukwu,Marcus Buchecha,-140,110,0.585,0.41500000000000004,Kennedy Nzechukwu,-140.0,0.585,0.0028571428571427804,-0.1284999999999999,False
2025-12-14,Bobby Green,Lance Gibson Jr,-245,186,,,,,,,,True
2025-12-14,Amanda Lemos,Gillian Robertson,158,-205,0.405,0.595,Gillian Robertson,-205.0,0.595,0.04490000000000005,-0.11475609756097566,False
2025-12-14,Isaac Thomson,Joanderson Brito,186,-245,,,,,,,,True
2025-12-14,Neil Magny,Yaroslav Amosov,300,-430,,,,,,,,True
2025-12-14,Sean Sharaf,Steven Asplund,190,-250,,,,,,,,True
2025-12-14,Luana Santos,Melissa Croden,-140,110,0.759,0.241,Luana Santos,-140.0,0.759,0.30114285714285716,-0.4939,False
2025-12-14,Allen Frye,Guilherme Pat,142,-184,,,,,,,,True
2025-12-14,Jamey-Lyn Horth,Tereza Bleda,122,-156,0.26,0.74,Tereza Bleda,-156.0,0.74,-0.4228,0.21435897435897439,False
2025-01-18,Benardo Sopaj,Ricky Turcios,-295,240,0.7090000000000001,0.2909999999999999,Benardo Sopaj,-295.0,0.7090000000000001,-0.050661016949152454,-0.010600000000000276,False
2025-01-18,Clayton Carpenter,Tagir Ulanbekov,310,-390,0.46,0.54,Tagir Ulanbekov,-390.0,0.54,0.8860000000000001,-0.3215384615384615,False
2025-03-08,Djorden Santos,Ozzy Diaz,-198,166,0.579,0.42100000000000004,Djorden Santos,-198.0,0.579,-0.12857575757575762,0.11986000000000008,False
2025-03-08,Rafael Fiziev,Justin Gaethje,-160,135,0.512,0.488,Rafael Fiziev,-160.0,0.512,-0.16799999999999998,0.14680000000000004,False
2025-03-08,King Green,Mauricio Ruffy,400,-550,0.371,0.629,Mauricio Ruffy,-550.0,0.629,0.855,-0.25663636363636366,False
2025-03-08,Rei Tsuruya,Josh Van,400,-550,,,,,,,,True
2025-05-10,Bruno Silva,Marc Andre Barriault,136,-162,,,,,,,,True
2025-05-10,Daniel Santos,Jeong Yeong Lee,114,-134,,,,,,,,True
2025-05-10,Bekzat Almakhan,Brad Katona,-142,120,0.557,0.44299999999999995,Bekzat Almakhan,-142.0,0.557,-0.05074647887323935,-0.02540000000000009,False
2025-06-07,Ariane da Silva,Wang Cong,460,-650,0.36,0.64,Wang Cong,-650.0,0.64,1.016,-0.2615384615384615,False
2025-06-07,Ariane Lipski,Cong Wang,430,-590,,,,,,,,True
2025-06-07,Jeka Saragih,Joo Sang Yoo,420,-560,,,,,,,,True
2025-06-07,Quillan Salkilld,Yanal Ashmouz,-420,330,0.7290000000000001,0.2709999999999999,Quillan Salkilld,-420.0,0.7290000000000001,-0.09742857142857134,0.16529999999999956,False
2025-06-07,Mark Choinski,Marquel Mederos,130,-154,0.27899999999999997,0.7210000000000001,Marquel Mederos,-154.0,0.7210000000000001,-0.3583000000000001,0.18918181818181834,False
2025-08-16,Drakkar Klose,Edson Barboza,-104,-112,0.617,0.383,Drakkar Klose,-104.0,0.617,0.21026923076923076,-0.2750357142857143,False
2025-08-16,Dione Barbosa,Karine Silva,168,-200,0.315,0.685,Karine Silva,-200.0,0.685,-0.15580000000000005,0.02750000000000008,False
2025-08-16,Alibi Idiris,Joseph Morales,-500,385,0.39,0.61,Joseph Morales,385.0,0.61,-0.532,1.9585,False
2025-08-16,Khamzat Chimaev,Dricus Du Plessis,-500,385,0.7040000000000001,0.29599999999999993,Khamzat Chimaev,-500.0,0.7040000000000001,-0.15519999999999992,0.43559999999999965,False
2025-08-16,Geoff Neal,Carlos Prates,200,-200,0.256,0.744,Carlos Prates,-200.0,0.744,-0.23199999999999998,0.11599999999999999,False
2025-08-16,Jared Cannonier,Michael Page,160,-185,0.336,0.6639999999999999,Michael Page,-185.0,0.6639999999999999,-0.12639999999999985,0.02291891891891884,False
2025-12-06,Antonio Trocoli,Mansur Abdul-Malik,980,-1800,0.11699999999999999,0.883,Mansur Abdul-Malik,-1800.0,0.883,0.26360000000000006,-0.06794444444444445,False
2025-12-06,Mairon Santos,Muhammad Naimov,-245,200,0.728,0.272,Mairon Santos,-245.0,0.728,0.025142857142857133,-0.18399999999999994,False
