Date,Predicted Winner,Opponent,Is Underdog,Market Prob %,Model Prob %,Edge %,Confidence,Odds,Won?,Correct?,Profit/Loss
2025-10-18,Kevin Holland,Mike Malott,Yes,51.5,54.1,1.7,0.0825,-106,No,No,-1.0
2025-10-18,HyunSung Park,Bruno Silva,Yes,34.7,70.8,1.6,0.416,188,No,No,-1.0
2025-10-18,Yousri Belgaroui,Azamat Bekoev,Yes,29.4,54.2,24.8,0.0849,240,Yes,Yes,2.4
2025-10-18,Melissa Croden,Tainara Lisboa,No,56.9,67.9,11.0,0.3586,-132,Yes,Yes,0.76
2025-10-11,Mateusz Gamrot,Charles Oliveira,No,51.9,59.6,7.6,0.1913,-108,No,No,-1.0
2025-10-04,Alex Pereira,Magomed Ankalaev,Yes,32.8,64.1,31.3,0.2817,205,Yes,Yes,2.05
2025-10-04,Jiri Prochazka,Khalil Rountree Jr.,No,66.0,69.6,3.6,0.3913,-194,Yes,Yes,0.52
2025-10-04,Jakub Wiklacz,Patchy Mix,Yes,26.3,71.9,45.6,0.4374,280,Yes,Yes,2.8
2025-09-27,Neil Magny,Jake Matthews,Yes,27.8,52.0,24.2,0.0404,260,Yes,Yes,2.6
2025-09-27,Charlie Campbell,Tom Nolan,No,61.2,65.4,22.7,0.3079,-158,No,No,-1.0
2025-09-27,Navajo Stirling,Rodolfo Bellato,No,73.0,78.0,5.0,0.559,-270,Yes,Yes,0.37
2025-09-27,Cam Rowston,Andre Petroski,Yes,40.7,57.4,16.8,0.1489,146,Yes,Yes,1.46
2025-09-27,Rolando Bedoya,Jamie Mullarkey,No,57.3,55.0,8.3,0.0998,-134,No,No,-1.0
2025-09-27,Luana Carolina,Michelle Montague,No,67.7,66.5,30.3,0.3299,-210,No,No,-1.0
2025-09-13,David Martinez,Rob Font,Yes,48.1,69.3,21.2,0.3861,108,Yes,Yes,1.08
2025-09-13,Jared Gordon,Rafa Garcia,No,56.5,57.2,13.7,0.1437,-130,No,No,-1.0
2025-09-06,Axel Sola,Rhys McKee,No,57.6,68.0,10.4,0.361,-136,Yes,Yes,0.74
2025-09-06,William Gomis,Robert Ruchala,No,73.0,80.4,7.5,0.6085,-270,Yes,Yes,0.37
2025-09-06,Kaue Fernandes,Harry Hardwick,No,67.7,87.0,19.2,0.7398,-210,Yes,Yes,0.48
2025-09-06,Trey Waters,Sam Patterson,No,66.0,51.8,13.6,0.0351,-194,No,No,-1.0
2025-09-06,Brad Tavares,Robert Bryczek,Yes,37.3,67.7,1.1,0.3543,168,No,No,-1.0
2025-09-06,Andreas Gustafsson,Rinat Fakhretdinov,Yes,47.2,73.8,16.9,0.4757,112,No,No,-1.0
2025-08-16,Carlos Prates,Geoff Neal,No,66.7,71.4,4.7,0.4279,-200,Yes,Yes,0.5
2025-08-16,Drakkar Klose,Edson Barboza,Yes,51.0,52.6,1.6,0.0525,-104,Yes,Yes,0.96
2025-08-09,Iasmin Lucindo,Angela Hill,No,63.2,73.5,10.2,0.4695,-172,Yes,Yes,0.58
2025-08-09,Christian Rodriguez,Andre Fili,Yes,32.8,76.2,4.8,0.5247,205,No,No,-1.0
2025-08-02,Danny Silva,Kevin Vallejos,No,78.9,55.0,30.0,0.0996,-375,No,No,-1.0
2025-08-02,Nick Klein,Andrey Pulyaev,No,55.8,67.9,19.8,0.3583,-126,No,No,-1.0
2025-07-19,Max Holloway,Dustin Poirier,No,55.0,64.9,9.9,0.2976,-122,Yes,Yes,0.82
2025-06-28,Alexandre Pantoja,Kai Kara-France,No,71.4,74.2,2.8,0.4843,-250,Yes,Yes,0.4
2025-06-28,Renato Moicano,Beneil Dariush,No,52.8,61.9,10.9,0.2385,-112,No,No,-1.0
2025-06-28,Tracy Cortez,Viviane Araujo,No,67.7,69.0,1.3,0.3803,-210,Yes,Yes,0.48
2025-06-21,Ignacio Bahamondes,Rafael Fiziev,Yes,44.6,74.8,15.8,0.4962,124,No,No,-1.0
2025-06-21,Myktybek Orolbai,Tofiq Musayev,No,65.0,80.8,15.8,0.6163,-186,Yes,Yes,0.54
2025-06-21,Bogdan Grad,Muhammad Naimov,No,71.4,67.2,34.4,0.343,-250,No,No,-1.0
2025-06-21,Daria Zhelezniakova,Melissa Mullins,Yes,32.8,58.8,26.0,0.1758,205,Yes,Yes,2.05
2025-06-14,Miranda Maverick,Rose Namajunas,No,71.0,59.9,26.5,0.197,-245,No,No,-1.0
2025-06-14,Andre Petroski,Edmen Shahbazyan,No,62.7,52.7,11.3,0.053,-168,No,No,-1.0
2025-06-14,Cody Durden,Jose Ochoa,No,67.2,54.7,17.9,0.0941,-205,No,No,-1.0
2025-06-14,Cameron Smotherman,Ricky Simon,No,79.6,54.4,30.1,0.089,-390,No,No,-1.0
2025-06-07,Ariane da Silva,Wang Cong,No,86.7,52.7,34.8,0.0538,-650,No,No,-1.0
2025-06-07,MarQuel Mederos,Mark Choinski,No,60.6,84.2,23.6,0.6848,-154,Yes,Yes,0.65
2025-05-17,Michael Morales,Gilbert Burns,No,82.8,85.2,2.4,0.7037,-480,Yes,Yes,0.21
2025-05-17,Mairon Santos,Sodiq Yusuff,No,59.7,67.9,8.2,0.3575,-148,Yes,Yes,0.68
2025-05-10,Jack Della Maddalena,Belal Muhammad,Yes,37.6,58.6,21.0,0.1722,166,Yes,Yes,1.66
2025-05-10,Valentina Shevchenko,Manon Fiorot,Yes,46.3,59.8,13.5,0.1959,116,Yes,Yes,1.16
2025-05-10,Aiemann Zahabi,Jose Aldo,Yes,38.5,55.3,16.9,0.107,160,Yes,Yes,1.6
2025-05-10,Mike Malott,Charles Radtke,No,66.7,68.4,1.7,0.3673,-200,Yes,Yes,0.5
2025-05-10,Jessica Andrade,Jasmine Jasudavicius,No,73.3,52.0,21.2,0.0398,-275,No,No,-1.0
2025-05-10,Ion Cutelaba,Modestas Bukauskas,Yes,51.5,58.8,6.4,0.1758,-106,No,No,-1.0
2025-05-10,Bruno Silva,Marc-Andre Barriault,No,61.8,54.5,12.1,0.0895,-162,No,No,-1.0
2025-05-10,Brad Katona,Bekzat Almakhan,No,58.7,62.2,16.8,0.2444,-142,No,No,-1.0
2025-05-03,Reinier de Ridder,Bo Nickal,Yes,25.3,53.9,28.6,0.0786,295,Yes,Yes,2.95
2025-05-03,Daniel Rodriguez,Santiago Ponzinibbio,Yes,45.9,56.9,11.1,0.1389,118,Yes,Yes,1.18
2025-05-03,Montel Jackson,Daniel Marcos,No,69.2,75.0,5.8,0.5009,-225,Yes,Yes,0.44
2025-05-03,Cameron Smotherman,Serhiy Sidey,No,58.0,72.0,26.1,0.4392,-138,No,No,-1.0
2025-05-03,Gaston Bolanos,Quang Le,Yes,48.1,62.1,6.3,0.242,108,No,No,-1.0
2025-04-26,Abus Magomedov,Michel Pereira,Yes,45.5,55.6,10.2,0.1127,120,Yes,Yes,1.2
2025-04-26,Andre Muniz,Ikram Aliskerov,No,81.1,57.5,34.8,0.1507,-430,No,No,-1.0
2025-04-26,Jimmy Flick,Matt Schnell,No,62.1,53.3,11.3,0.0662,-164,No,No,-1.0
2025-04-26,Gauge Young,Evan Elder,No,68.3,53.0,17.3,0.06,-215,No,No,-1.0
2025-04-05,Joanderson Brito,Pat Sabatini,Yes,36.8,69.0,1.8,0.3799,172,No,No,-1.0
2025-04-05,Gerald Meerschaert,Brad Tavares,No,62.4,57.9,16.2,0.1582,-166,No,No,-1.0
2025-04-05,Rhys McKee,Daniel Frunza,Yes,49.0,67.1,18.1,0.3419,104,Yes,Yes,1.04
2025-03-29,Manuel Torres,Drew Dober,No,55.4,68.8,13.4,0.3758,-124,Yes,Yes,0.81
2025-03-29,CJ Vergara,Edgar Chairez,No,73.0,53.4,22.2,0.0682,-270,No,No,-1.0
2025-03-22,Kevin Holland,Gunnar Nelson,Yes,48.1,67.3,19.2,0.3452,108,Yes,Yes,1.08
2025-03-22,Chris Duncan,Jordan Vucenic,Yes,27.4,55.4,28.0,0.1084,265,Yes,Yes,2.65
2025-03-22,Nathaniel Wood,Morgan Charriere,Yes,50.5,53.2,2.7,0.0637,-102,Yes,Yes,0.98
2025-03-22,Chris Padilla,Jai Herbert,Yes,47.6,72.5,24.9,0.4501,110,Yes,Yes,1.1
2025-03-22,Mick Parkin,Marcin Tybura,Yes,41.3,71.5,8.8,0.4296,142,No,No,-1.0
2025-03-22,Puja Tomar,Shauna Bannon,No,67.7,52.2,15.9,0.0435,-210,No,No,-1.0
2025-03-22,Nathan Fletcher,Caolan Loughran,Yes,43.1,88.5,27.6,0.7702,132,No,No,-1.0
2025-03-15,Chidi Njokuani,Elizeu Zaleski dos Santos,Yes,37.9,56.1,18.2,0.1216,164,Yes,Yes,1.64
2025-03-08,Justin Gaethje,Rafael Fiziev,Yes,42.6,51.2,8.7,0.0245,135,Yes,Yes,1.35
2025-03-01,Cody Brundage,Julian Marquez,No,53.7,63.5,9.8,0.2706,-116,Yes,Yes,0.86
2025-02-22,Julius Walker,Alonzo Menifield,No,70.1,68.2,34.2,0.3636,-235,No,No,-1.0
2025-02-22,Ibo Aslan,Ion Cutelaba,Yes,35.7,73.6,5.3,0.4719,180,No,No,-1.0
2025-02-22,Melquizael Costa,Andre Fili,No,58.7,64.0,5.3,0.2796,-142,Yes,Yes,0.7
2025-02-22,Austin Vanderford,Nikolay Veretennikov,Yes,49.5,60.8,11.3,0.2161,102,Yes,Yes,1.02
2025-02-15,Gregory Rodrigues,Jared Cannonier,Yes,34.0,75.6,5.0,0.5119,194,No,No,-1.0
2025-02-15,Andre Petroski,Rodolfo Vieira,Yes,31.2,57.9,26.7,0.1584,220,Yes,Yes,2.2
2025-02-08,Tatiana Suarez,Zhang Weili,Yes,44.6,61.3,2.0,0.2262,124,No,No,-1.0
2025-02-08,Tallison Teixeira,Justin Tafa,No,60.9,70.3,9.4,0.4058,-156,Yes,Yes,0.64
2025-02-08,Jack Jenkins,Gabriel Santos,No,69.2,59.9,25.2,0.198,-225,No,No,-1.0
2025-02-08,Tom Nolan,Viacheslav Borshchev,Yes,50.5,70.2,19.7,0.4044,-102,Yes,Yes,0.98
2025-02-08,Rongzhu,Kody Steele,Yes,26.3,76.1,49.8,0.5226,280,Yes,Yes,2.8
2025-02-08,Jonathan Micallef,Kevin Jousset,Yes,35.7,52.5,16.8,0.0499,180,Yes,Yes,1.8
2025-02-01,Nassourdine Imavov,Israel Adesanya,Yes,42.7,51.9,9.2,0.0381,134,Yes,Yes,1.34
2025-02-01,Jairzinho Rozenstruik,Sergei Pavlovich,No,76.2,59.1,31.4,0.1829,-320,No,No,-1.0
2025-02-01,Vinicius Oliveira,Said Nurmagomedov,Yes,34.7,57.3,22.6,0.1468,188,Yes,Yes,1.88
2025-02-01,Fares Ziam,Mike Davis,Yes,45.0,76.4,31.4,0.528,122,Yes,Yes,1.22
2025-02-01,Bogdan Grad,Lucas Alexander,Yes,48.1,51.5,3.4,0.0297,108,Yes,Yes,1.08
2025-01-18,Merab Dvalishvili,Umar Nurmagomedov,Yes,31.2,60.3,29.0,0.2053,220,Yes,Yes,2.2
2025-01-18,Reinier de Ridder,Kevin Holland,No,57.6,68.6,11.0,0.3727,-136,Yes,Yes,0.74
2025-01-18,Billy Elekana,Bogdan Guskov,No,80.8,50.1,26.8,0.0013,-420,No,No,-1.0
2025-01-18,Ailin Perez,Karol Rosa,Yes,32.8,69.1,36.3,0.3822,205,Yes,Yes,2.05
2025-01-18,Clayton Carpenter,Tagir Ulanbekov,No,79.6,54.8,30.4,0.0967,-390,No,No,-1.0
2025-01-11,Amanda Ribas,Mackenzie Dern,Yes,38.2,69.7,3.7,0.3936,162,No,No,-1.0
2025-01-11,Carlston Harris,Santiago Ponzinibbio,No,60.6,57.8,14.4,0.1566,-154,No,No,-1.0
2025-01-11,Christian Rodriguez,Austin Bashi,Yes,31.7,68.8,37.1,0.3766,215,Yes,Yes,2.15
2025-12-06,Joshua Van,Alexandre Pantoja,Yes,36.2,56.4,20.2,0.1282,176,Yes,Yes,1.76
2025-12-06,Tatsuro Taira,Brandon Moreno,No,53.7,67.6,13.9,0.3511,-116,Yes,Yes,0.86
2025-12-06,Payton Talbott,Henry Cejudo,No,71.4,80.0,8.6,0.6007,-250,Yes,Yes,0.4
2025-12-06,Terrance McKinney,Chris Duncan,No,55.8,56.6,8.6,0.1327,-126,No,No,-1.0
2025-12-06,Maycee Barber,Karine Silva,No,68.8,72.4,3.7,0.4489,-220,Yes,Yes,0.45
2025-12-06,Fares Ziam,Nazim Sadykhov,No,65.3,78.5,13.2,0.5703,-188,Yes,Yes,0.53
2025-12-06,Marvin Vettori,Brunno Ferreira,Yes,48.1,61.7,5.2,0.2337,108,No,No,-1.0
2025-12-06,Edson Barboza,Jalin Turner,No,82.1,55.2,33.4,0.1031,-460,No,No,-1.0
2025-12-06,Ibo Aslan,Iwo Baraniewski,No,68.3,63.2,27.5,0.2647,-215,No,No,-1.0
