event_date,f1_name,f2_name,weight_class,model_prob_f1,model_prob_f2,base_confidence,adjusted_confidence,prediction_correct,fighter1_odds,fighter2_odds,is_favorite,f1_top1_striking_volume_control,f1_top2_striking_differential,f1_top3_striking_accuracy,f2_top1_striking_volume_control,f2_top2_striking_differential,f2_top3_striking_accuracy
2025-12-06,Antonio Trocoli,Mansur Abdul-Malik,Middleweight,0.20678411424160004,0.7932158857584,0.5864317715167999,0.5864317715167999,True,980,-1800,False,0.2417582417582418,-2.3,0.4352941176470588,1.9197530864197536,1.655555555555556,0.4827100804806956
2025-10-04,Josh Emmett,Youssef Zalal,Featherweight,0.19428560137748718,0.8057143986225128,0.6114287972450256,0.5690463207150603,True,360,-460,False,0.8923643054277829,-0.4159999999999999,0.3565965710123742,1.7303370786516856,1.181818181818182,0.5308996943339718
2025-05-17,Gilbert Burns,Michael Morales,Welterweight,0.14817366749048233,0.8518263325095177,0.7036526650190353,0.5673010541166819,True,370,-480,False,0.9505660377358496,-0.1518840579710132,0.5065467703396428,2.137755102040817,2.973333333333334,0.5723174074619721
2025-09-06,Brendson Ribeiro,Oumar Sy,Light Heavyweight,0.22793704271316528,0.7720629572868347,0.5441259145736694,0.5441259145736694,True,420,-560,False,0.6705202312138729,-1.1399999999999997,0.4315535949585657,1.850746268656716,1.2666666666666662,0.3180555555555555
2025-10-25,Louie Sutherland,Valter Walker,Heavyweight,0.1930556520819664,0.8069443479180336,0.6138886958360672,0.5309408176800161,True,320,-405,False,0.6,-0.4,0.6,0.7894736842105263,-0.2666666666666666,0.5473767526006332
2025-11-22,Nurullo Aliev,Shem Rock,Lightweight,0.8091013431549072,0.19089865684509277,0.6182026863098145,0.5306715263693766,True,-320,260,True,1.5882352941176472,0.6666666666666667,0.4099747474747475,0.8627450980392156,-0.4666666666666668,0.4230769230769231
2025-11-01,Donte Johnson,Sedriques Dumas,Middleweight,0.7633950337767601,0.2366049662232399,0.5267900675535202,0.5267900675535202,True,-350,280,True,2.0,0.5,0.5555555555555556,0.5730550284629982,-1.0714285714285714,0.3846221816158525
2025-02-22,Mansur Abdul-Malik,Nick Klein,Middleweight,0.7621641457080841,0.2378358542919159,0.5243282914161682,0.5243282914161682,True,-1350,810,True,9.666666666666666,5.2,0.5686274509803921,0.7307692307692308,-0.6999999999999997,0.5424430641821947
2025-02-08,Kody Steele,Rongzhu,Lightweight,0.23872046172618866,0.7612795382738113,0.5225590765476227,0.5225590765476227,True,-350,280,True,0.4719999999999999,-4.4,0.2822966507177033,0.6835616438356165,-1.925,0.4926755624625287
2025-08-09,Elijah Smith,Toshiomi Kazama,Bantamweight,0.759031131863594,0.24096886813640594,0.5180622637271881,0.5180622637271881,True,-820,570,True,1.0,0.0,0.4123711340206185,0.289855072463768,-3.2666666666666675,0.4279569892473118
2025-10-04,Cory Sandhagen,Merab Dvalishvili,Bantamweight,0.24296915531158447,0.7570308446884155,0.514061689376831,0.514061689376831,True,330,-420,False,1.7132199861207498,1.827111111111112,0.462241192752655,1.7906462898177131,1.9084444444444448,0.4356357746147929
2025-11-15,Angela Hill,Fatima Kline,Women's Strawweight,0.24325305968523026,0.7567469403147697,0.5134938806295395,0.5134938806295395,True,440,-590,False,1.1127413520811047,0.5269047619047624,0.491572059935515,1.795321637426901,1.5111111111111115,0.486172924766387
2025-06-14,Kris Moutinho,Malcolm Wellmaker,Bantamweight,0.24437922984361649,0.7556207701563835,0.511241540312767,0.511241540312767,True,980,-1800,False,0.3280254777070064,-7.033333333333333,0.3438837920489296,0.6666666666666666,-0.6000000000000001,0.5
2025-06-07,Bruno Silva,Joshua Van,Flyweight,0.2446136400103569,0.7553863599896431,0.5107727199792862,0.5107727199792862,True,520,-720,False,0.8653378706854643,-0.4859649122807017,0.5050629121846701,1.5507662835249043,2.738095238095238,0.5523204248802008
2025-11-22,Arman Tsarukyan,Dan Hooker,Lightweight,0.7548332139849663,0.24516678601503372,0.5096664279699326,0.5096664279699326,True,-750,530,True,2.4342955622576476,2.017575757575758,0.5190862347878897,1.08447888027993,0.3072727272727271,0.4734581860826681
2025-04-26,Anthony Smith,Zhang Mingyang,Light Heavyweight,0.2322704792022705,0.7677295207977295,0.535459041595459,0.5018952730386811,True,295,-370,False,0.7193597340656166,-1.0787499999999994,0.5044021272252053,1.4782608695652175,1.1,0.5535714285714286
2025-02-22,Jean Silva,Melsik Baghdasaryan,Featherweight,0.7506604716181755,0.2493395283818245,0.501320943236351,0.501320943236351,True,-490,380,True,1.4150197628458496,1.1666666666666663,0.5996215982454515,1.7003484320557491,1.6749999999999998,0.5937517649614423
2025-09-27,Navajo Stirling,Rodolfo Bellato,Light Heavyweight,0.7795045375823975,0.22049546241760254,0.5590090751647949,0.4755353672521194,True,-270,220,True,2.764705882352941,4.0,0.4960573476702509,0.8968105065666042,-0.6111111111111107,0.5806308988865428
2025-03-08,King Green,Mauricio Ruffy,Lightweight,0.26243335008621216,0.7375666499137878,0.4751332998275757,0.4751332998275757,True,400,-550,False,1.564481268011527,2.008974358974358,0.5419404591349671,1.0757575757575757,0.333333333333333,0.6089601769911505
2025-02-15,Calvin Kattar,Youssef Zalal,Featherweight,0.26443101465702057,0.7355689853429794,0.47113797068595886,0.47113797068595886,True,350,-450,False,0.7609827381496027,-1.3420512820512815,0.3975406541212496,1.6943231441048034,1.06,0.528350566023008
2025-03-22,Carlos Ulberg,Jan Blachowicz,Light Heavyweight,0.7336188554763794,0.2663811445236206,0.4672377109527588,0.4672377109527588,True,-330,265,True,1.8916408668730649,2.4,0.6115505368856977,1.2201822744683664,0.5556666666666672,0.5169467505549058
2025-04-05,Josh Emmett,Lerone Murphy,Featherweight,0.26074524968862534,0.7392547503113747,0.47850950062274933,0.45405882109189943,True,260,-320,False,0.9172363281250002,-0.322857142857142,0.3615882341765948,1.713881019830028,1.6799999999999995,0.5462106778675387
2025-06-28,Alexandre Pantoja,Kai Kara-France,Flyweight,0.7421499267220497,0.2578500732779503,0.4842998534440994,0.44381595144634195,True,-250,205,True,1.2437703141928491,0.75,0.5261155834328732,1.434228060156101,1.2672222222222218,0.4388407912557101
2025-10-25,Mario Bautista,Umar Nurmagomedov,Bantamweight,0.27830278873443604,0.721697211265564,0.44339442253112793,0.44339442253112793,True,460,-620,False,1.4004893964110932,1.3638888888888894,0.4861542380297652,2.7756448710257957,2.8190476190476197,0.6292437757648701
2025-10-04,Jakub Wiklacz,Patchy Mix,Bantamweight,0.718720868229866,0.28127913177013397,0.43744173645973206,0.43744173645973206,True,280,-350,False,1.2432432432432432,0.6000000000000001,0.5542168674698795,0.7052023121387283,-3.4000000000000004,0.4013157894736842
2025-11-15,Islam Makhachev,Jack Della Maddalena,Welterweight,0.7153359055519104,0.2846640944480896,0.4306718111038208,0.4306718111038208,True,-320,260,True,1.7928655561164395,0.9239215686274512,0.5722082999353063,1.6759530791788857,2.3049999999999997,0.5320164223967768
2025-10-25,Chris Barnett,Hamdy Abdelwahab,Heavyweight,0.2856050729751587,0.7143949270248413,0.4287898540496826,0.4287898540496826,True,340,-430,False,0.5862068965517242,-2.32,0.4554723427832671,0.7772277227722774,-0.9999999999999992,0.4933914417514081
2025-11-22,Belal Muhammad,Ian Machado Garry,Welterweight,0.243126280605793,0.756873719394207,0.513747438788414,0.42839161743519644,True,235,-290,False,1.1917176470588238,0.6790000000000007,0.4302193074002131,1.6849765258215956,1.945333333333332,0.5418369458126878
2025-02-01,Kaan Ofli,Muhammad Naimov,Featherweight,0.2869947850704193,0.7130052149295807,0.4260104298591614,0.4260104298591614,True,310,-390,False,0.3870967741935484,-1.9,0.4285714285714285,0.8453608247422679,-0.3750000000000004,0.4613834422657952
2025-01-18,Islam Makhachev,Renato Moicano,Lightweight,0.7084271758794785,0.29157282412052155,0.4168543517589569,0.4168543517589569,True,-1200,750,True,1.905422913196372,1.0191666666666663,0.5882344765759997,1.182077780799565,0.5250980392156865,0.4629842150813246
2025-08-02,Felipe Bunes,Rafael Estevam,Flyweight,0.2944853752851486,0.7055146247148514,0.41102924942970276,0.41102924942970276,True,490,-670,False,0.5454545454545455,-2.25,0.4175824175824176,0.2710280373831775,-2.5999999999999996,0.3926356589147287
2025-06-28,Charles Oliveira,Ilia Topuria,Lightweight,0.2977806180715561,0.7022193819284439,0.4044387638568878,0.4044387638568878,True,320,-405,False,1.0718799368088467,0.1605882352941177,0.5346042449524768,1.2215272348188686,0.7083333333333326,0.4841284420659065
2025-08-09,Ode Osbourne,Steve Erceg,Bantamweight,0.30042997002601624,0.6995700299739838,0.39914005994796753,0.39914005994796753,True,440,-590,False,0.7942477876106198,-0.5636363636363626,0.4260222126270502,1.0614143920595531,0.2199999999999997,0.4499394750836814
2025-09-06,Robert Ruchala,William Gomis,Featherweight,0.19575925916433334,0.8042407408356667,0.6084814816713333,0.3953777448060466,True,220,-270,False,0.6938775510204082,-1.0,0.3541666666666667,1.2318840579710144,0.6399999999999997,0.5071129709278483
2025-06-07,Julianna Pena,Kayla Harrison,Women's Bantamweight,0.30292148888111115,0.6970785111188889,0.3941570222377777,0.3941570222377777,True,500,-700,False,1.7928425952865874,1.6515151515151518,0.4917510917805864,4.870370370370369,3.483333333333333,0.6517081210668265
2025-10-11,Joel Alvarez,Vicente Luque,Welterweight,0.6960208714008331,0.30397912859916687,0.39204174280166626,0.39204174280166626,True,-650,410,True,1.5826645264847512,1.3444444444444446,0.5872902567037388,1.01223813980275,0.0492753623188404,0.5140541989696115
2025-05-10,Ivan Erslan,Navajo Stirling,Light Heavyweight,0.3048582971096039,0.6951417028903961,0.39028340578079224,0.39028340578079224,True,265,-330,False,0.8666666666666667,-0.3999999999999999,0.5652173913043478,2.4375,3.066666666666667,0.5032258064516129
2025-08-09,Joselyne Edwards,Priscila Cachoeira,Women's Bantamweight,0.6925158202648163,0.3074841797351837,0.38503164052963257,0.38503164052963257,True,-420,330,True,1.509803921568627,1.5599999999999987,0.5467451874186354,0.6410810810810811,-2.012121212121212,0.4605697397621712
2025-07-19,Adam Fugitt,Islam Dulatov,Welterweight,0.31128647178411484,0.6887135282158852,0.3774270564317703,0.3774270564317703,True,320,-460,False,1.1336760925449871,0.4333333333333331,0.4786019479117903,1.5000000000000002,1.4000000000000004,0.5121951219512195
2025-01-11,Austin Bashi,Christian Rodriguez,Featherweight,0.31170111894607544,0.6882988810539246,0.3765977621078491,0.3765977621078491,True,-260,215,True,0.6590909090909092,-0.4999999999999998,0.3728571428571429,1.1386861313868617,0.4222222222222225,0.494906147755118
2025-12-06,Mairon Santos,Muhammad Naimov,Featherweight,0.6879313290119171,0.3120686709880829,0.37586265802383423,0.37586265802383423,True,-245,200,True,1.5537634408602148,1.144444444444444,0.4647422270361092,0.8337349397590361,-0.3833333333333333,0.4211155315588393
2025-08-02,Ketlen Souza,Piera Rodriguez,Women's Strawweight,0.30042582750320435,0.6995741724967957,0.3991483449935913,0.37261916858801186,True,210,-255,False,0.922077922077922,-0.3000000000000002,0.4492253873063468,1.3068783068783068,0.773333333333333,0.5013790684624018
2025-02-22,Henry Cejudo,Song Yadong,Bantamweight,0.30111363530158997,0.69888636469841,0.39777272939682007,0.3721557560851757,True,210,-255,False,1.2424698795180722,0.69,0.4868171775181918,1.2231478726569471,0.714285714285714,0.411105996716936
2025-12-06,Henry Cejudo,Payton Talbott,Bantamweight,0.19963905960321426,0.8003609403967857,0.6007218807935715,0.3696305537792489,True,205,-250,False,1.1876467136150235,0.5684444444444443,0.4879466589167283,2.059649122807017,2.0133333333333328,0.644807664180196
2025-02-08,Dricus Du Plessis,Sean Strickland,Middleweight,0.6837877631187439,0.3162122368812561,0.3675755262374878,0.3675755262374878,True,-220,184,True,1.4665782786432435,1.7595833333333335,0.5180707086287035,1.3547091206665671,1.4448484848484844,0.4232027263178728
2025-08-16,Carlos Prates,Geoff Neal,Welterweight,0.7139350026845932,0.2860649973154068,0.4278700053691864,0.36719589581183815,True,200,-200,True,0.8254580520732883,-0.7240000000000002,0.5290236249538575,1.082946063934657,0.3272222222222223,0.5313726637186881
2025-06-28,Tracy Cortez,Viviane Araujo,Women's Flyweight,0.6901326924562454,0.3098673075437546,0.38026538491249084,0.36576205824452673,True,-210,176,True,1.2566765578635015,0.7688888888888892,0.4923324666249195,0.8291064233230624,-0.8011111111111111,0.4801451299244783
2025-01-18,Ailin Perez,Karol Rosa,Women's Bantamweight,0.6911159455776215,0.30888405442237854,0.3822318911552429,0.3604621053850096,True,205,-245,False,1.9585492227979275,1.2333333333333334,0.575166313591361,1.3202170963364992,1.5733333333333333,0.5833524652964279
2025-05-03,Daniel Marcos,Montel Jackson,Bantamweight,0.24953985959291458,0.7504601404070854,0.5009202808141708,0.3541270512575775,True,188,-225,False,1.392282958199357,1.626666666666667,0.5646669788023171,2.0628272251308903,1.3533333333333335,0.5695390492152336
2025-05-03,Cory Sandhagen,Deiveson Figueiredo,Bantamweight,0.675575390458107,0.324424609541893,0.351150780916214,0.351150780916214,True,-520,400,True,1.5976383503701093,1.6147619047619046,0.450923445436958,0.8654241800798742,-0.4118518518518517,0.5679171217212199
2025-10-04,Jiri Prochazka,Khalil Rountree Jr.,Light Heavyweight,0.695645347237587,0.304354652762413,0.39129069447517395,0.3492879059614206,True,-194,162,True,0.9770114942528736,-0.1104761904761906,0.5174656293152898,0.9141905570430352,-0.2576470588235295,0.4672298759197379
2025-06-21,Curtis Blaydes,Rizvan Kuniev,Heavyweight,0.6744412332773209,0.32555876672267914,0.3488824665546417,0.3488824665546417,True,-240,198,True,1.4863110930845669,0.8414035087719298,0.4994068386658088,0.8035714285714286,-0.7333333333333334,0.4166666666666667
2025-12-06,Karine Silva,Maycee Barber,Women's Flyweight,0.2755645513534546,0.7244354486465454,0.4488708972930908,0.3457902210286308,True,184,-220,False,1.154867256637168,0.3888888888888888,0.3811433744452612,1.6722783389450055,1.815151515151515,0.5308141882949705
2025-02-15,Dylan Budka,Edmen Shahbazyan,Middleweight,0.3271496444940567,0.6728503555059433,0.3457007110118866,0.3457007110118866,True,520,-720,False,0.2781954887218045,-1.6,0.260377358490566,1.206572769953052,0.5333333333333341,0.5289808191307904
2025-05-10,Alexa Grasso,Natalia Silva,Women's Flyweight,0.3125450313091278,0.6874549686908722,0.3749099373817444,0.343877491139369,True,194,-235,False,1.1131040303861577,0.4123076923076931,0.4465266842104988,2.253968253968254,2.6333333333333333,0.4750062023230126
2025-12-06,Fares Ziam,Nazim Sadykhov,Lightweight,0.7851714491844177,0.21482855081558228,0.5703428983688354,0.34381352754157274,True,-188,158,True,1.7114427860696515,1.0592592592592591,0.5729130840803008,0.8659147869674185,-0.7133333333333338,0.4720808080808081
2025-02-22,Anthony Hernandez,Brendan Allen,Middleweight,0.6697531044483185,0.3302468955516815,0.33950620889663696,0.33950620889663696,True,-335,270,True,1.2834133936140153,0.742962962962963,0.5402869916276773,1.046645188401737,0.1479999999999997,0.5662385494864874
2025-06-21,Azat Maksum,Tagir Ulanbekov,Flyweight,0.3304973244667053,0.6695026755332947,0.33900535106658936,0.33900535106658936,True,385,-500,False,0.535031847133758,-2.4333333333333336,0.2382575388710358,0.9644268774703556,-0.1000000000000005,0.4834550743621308
2025-06-07,Quillan Salkilld,Yanal Ashmouz,Lightweight,0.6684364378452301,0.3315635621547699,0.3368728756904602,0.3368728756904602,True,-420,330,True,11.999999999999998,1.2,0.8571428571428571,0.8356164383561642,-0.5333333333333341,0.5811688311688311
