Date,Predicted Winner,Opponent,Is Underdog,Market Prob %,Model Prob %,Edge %,Confidence,Odds,Won?,Correct?,Profit/Loss
2025-09-06,Rinat Fakhretdinov,Andreas Gustafsson,Yes,47.2,57.0,9.8,0.1392,112,Yes,Yes,1.12
2025-08-16,Carlos Prates,Geoff Neal,No,66.7,79.6,13.0,0.5927,-200,Yes,Yes,0.5
2025-08-16,Michael Page,Jared Cannonier,No,64.9,72.2,7.2,0.4432,-185,Yes,Yes,0.54
2025-08-16,Drakkar Klose,Edson Barboza,Yes,51.0,68.0,17.1,0.361,-104,Yes,Yes,0.96
2025-08-09,Iasmin Lucindo,Angela Hill,No,63.2,81.6,18.3,0.6315,-172,Yes,Yes,0.58
2025-08-02,Chris Duncan,Mateusz Rebecki,Yes,33.6,56.5,23.0,0.1307,198,Yes,Yes,1.98
2025-08-02,Karol Rosa,Nora Cornolle,No,61.2,62.7,1.4,0.2532,-158,Yes,Yes,0.63
2025-08-02,Piera Rodriguez,Ketlen Souza,No,71.8,77.2,5.4,0.544,-255,Yes,Yes,0.39
2025-06-21,Ignacio Bahamondes,Rafael Fiziev,Yes,44.6,59.7,0.7,0.1949,124,No,No,-1.0
2025-06-21,Curtis Blaydes,Rizvan Kuniev,No,70.6,83.2,12.6,0.6638,-240,Yes,Yes,0.42
2025-06-21,Myktybek Orolbai,Tofiq Musayev,No,65.0,88.9,23.9,0.7789,-186,Yes,Yes,0.54
2025-06-21,Seokhyeon Ko,Oban Elliott,Yes,21.3,70.1,48.8,0.4017,370,Yes,Yes,3.7
2025-06-21,Daria Zhelezniakova,Melissa Mullins,Yes,32.8,61.9,29.1,0.2377,205,Yes,Yes,2.05
2025-06-21,Klaudia Sygula,Irina Alekseeva,Yes,33.3,53.9,20.6,0.0789,200,Yes,Yes,2.0
2025-06-07,MarQuel Mederos,Mark Choinski,No,60.6,82.3,21.6,0.645,-154,Yes,Yes,0.65
2025-03-22,Sean Brady,Leon Edwards,No,56.9,65.2,8.3,0.3033,-132,Yes,Yes,0.76
2025-03-22,Carlos Ulberg,Jan Blachowicz,No,76.7,81.1,4.4,0.6221,-330,Yes,Yes,0.3
2025-03-22,Kevin Holland,Gunnar Nelson,Yes,48.1,73.4,25.3,0.4677,108,Yes,Yes,1.08
2025-03-22,Alexia Thainara,Molly McCann,No,69.2,76.2,7.0,0.5239,-225,Yes,Yes,0.44
2025-03-22,Chris Duncan,Jordan Vucenic,Yes,27.4,57.6,30.2,0.152,265,Yes,Yes,2.65
2025-03-22,Nathaniel Wood,Morgan Charriere,Yes,50.5,63.9,13.4,0.2782,-102,Yes,Yes,0.98
2025-03-22,Chris Padilla,Jai Herbert,Yes,47.6,76.4,28.8,0.5289,110,Yes,Yes,1.1
2025-03-22,Nathan Fletcher,Caolan Loughran,Yes,43.1,69.0,8.0,0.3794,132,No,No,-1.0
2025-03-08,Justin Gaethje,Rafael Fiziev,Yes,42.6,67.4,24.9,0.3488,135,Yes,Yes,1.35
2025-02-01,Nassourdine Imavov,Israel Adesanya,Yes,42.7,71.3,28.6,0.4264,134,Yes,Yes,1.34
2025-02-01,Michael Page,Shara Magomedov,Yes,37.9,60.0,22.2,0.2009,164,Yes,Yes,1.64
2025-02-01,Vinicius Oliveira,Said Nurmagomedov,Yes,34.7,54.5,19.7,0.0893,188,Yes,Yes,1.88
2025-02-01,Fares Ziam,Mike Davis,Yes,45.0,80.9,35.9,0.6182,122,Yes,Yes,1.22
2025-02-01,Jasmine Jasudavicius,Mayra Bueno Silva,No,71.4,76.4,4.9,0.5273,-250,Yes,Yes,0.4
2025-02-01,Bogdan Grad,Lucas Alexander,Yes,48.1,69.3,21.2,0.3859,108,Yes,Yes,1.08
2025-02-01,Hamdy Abdelwahab,Jamal Pogues,No,59.7,62.2,2.5,0.2434,-148,Yes,Yes,0.68
2025-01-18,Merab Dvalishvili,Umar Nurmagomedov,Yes,31.2,66.8,35.5,0.3359,220,Yes,Yes,2.2
2025-01-18,Jiri Prochazka,Jamahal Hill,Yes,49.5,60.0,10.5,0.1995,102,Yes,Yes,1.02
2025-01-18,Jailton Almeida,Serghei Spivac,No,81.8,82.7,0.9,0.6536,-450,Yes,Yes,0.22
2025-01-18,Reinier de Ridder,Kevin Holland,No,57.6,75.6,18.0,0.5126,-136,Yes,Yes,0.74
2025-01-18,Grant Dawson,Diego Ferreira,No,71.0,77.4,6.4,0.5476,-245,Yes,Yes,0.41
2025-01-18,Ailin Perez,Karol Rosa,Yes,32.8,63.0,30.2,0.26,205,Yes,Yes,2.05
2025-01-18,Muin Gafurov,Rinya Nakamura,Yes,15.9,52.1,36.2,0.0412,530,Yes,Yes,5.3
2025-12-06,Mairon Santos,Muhammad Naimov,No,71.0,79.5,8.5,0.5908,-245,Yes,Yes,0.41
