Date,Predicted Winner,Opponent,Is Underdog,Market Prob %,Model Prob %,Edge %,Confidence,Odds,Won?,Correct?,Profit/Loss
2025-06-28,Renato Moicano,Beneil Dariush,No,52.8,65.0,14.0,0.3003,-112,No,No,-1.0
2025-06-28,Felipe Lima,Payton Talbott,Yes,40.7,66.2,2.7,0.3245,146,No,No,-1.0
2025-06-28,Jose Delgado,Hyder Amil,No,57.6,61.4,3.8,0.2276,-136,Yes,Yes,0.74
2025-06-28,Tracy Cortez,Viviane Araujo,No,67.7,68.8,1.1,0.376,-210,Yes,Yes,0.48
2025-06-21,Ignacio Bahamondes,Rafael Fiziev,Yes,44.6,74.3,15.3,0.4858,124,No,No,-1.0
2025-06-21,Myktybek Orolbai,Tofiq Musayev,No,65.0,85.4,20.4,0.7078,-186,Yes,Yes,0.54
2025-06-21,Bogdan Grad,Muhammad Naimov,No,71.4,69.7,36.9,0.3938,-250,No,No,-1.0
2025-06-21,Daria Zhelezniakova,Melissa Mullins,Yes,32.8,61.6,28.8,0.2316,205,Yes,Yes,2.05
2025-06-21,Hamdy Abdelwahab,Mohammed Usman,Yes,41.3,64.0,1.3,0.2803,142,No,No,-1.0
2025-06-14,Miranda Maverick,Rose Namajunas,No,71.0,61.3,27.9,0.2251,-245,No,No,-1.0
2025-06-14,Andre Petroski,Edmen Shahbazyan,No,62.7,50.1,8.8,0.0028,-168,No,No,-1.0
2025-06-14,Cody Durden,Jose Ochoa,No,67.2,52.3,15.5,0.0461,-205,No,No,-1.0
2025-06-07,Ariane da Silva,Wang Cong,No,86.7,52.6,34.7,0.0521,-650,No,No,-1.0
2025-06-07,MarQuel Mederos,Mark Choinski,No,60.6,84.2,23.5,0.6831,-154,Yes,Yes,0.65
2025-05-17,Michael Morales,Gilbert Burns,No,82.8,88.5,5.7,0.7696,-480,Yes,Yes,0.21
2025-05-17,Mairon Santos,Sodiq Yusuff,No,59.7,62.1,2.4,0.2417,-148,Yes,Yes,0.68
2025-05-10,Valentina Shevchenko,Manon Fiorot,Yes,46.3,58.3,12.0,0.1661,116,Yes,Yes,1.16
2025-05-10,Aiemann Zahabi,Jose Aldo,Yes,38.5,51.0,12.5,0.0193,160,Yes,Yes,1.6
2025-05-10,Natalia Silva,Alexa Grasso,No,70.1,71.5,1.3,0.4294,-235,Yes,Yes,0.43
2025-05-10,Mike Malott,Charles Radtke,No,66.7,73.0,6.3,0.4595,-200,Yes,Yes,0.5
2025-05-10,Jessica Andrade,Jasmine Jasudavicius,No,73.3,51.8,21.0,0.0358,-275,No,No,-1.0
2025-05-10,Ion Cutelaba,Modestas Bukauskas,Yes,51.5,60.4,8.0,0.2076,-106,No,No,-1.0
2025-05-10,Bruno Silva,Marc-Andre Barriault,No,61.8,60.4,18.1,0.2089,-162,No,No,-1.0
2025-05-10,Brad Katona,Bekzat Almakhan,No,58.7,57.4,11.9,0.1478,-142,No,No,-1.0
2025-05-03,Reinier de Ridder,Bo Nickal,Yes,25.3,54.4,29.1,0.0875,295,Yes,Yes,2.95
2025-05-03,Daniel Rodriguez,Santiago Ponzinibbio,Yes,45.9,54.7,8.8,0.0943,118,Yes,Yes,1.18
2025-05-03,Montel Jackson,Daniel Marcos,No,69.2,70.6,1.3,0.4113,-225,Yes,Yes,0.44
2025-05-03,Cameron Smotherman,Serhiy Sidey,No,58.0,69.2,23.3,0.3836,-138,No,No,-1.0
2025-05-03,Gaston Bolanos,Quang Le,Yes,48.1,58.4,2.7,0.1688,108,No,No,-1.0
2025-04-26,Abus Magomedov,Michel Pereira,Yes,45.5,51.3,5.9,0.0265,120,Yes,Yes,1.2
2025-04-26,Andre Muniz,Ikram Aliskerov,No,81.1,53.2,30.5,0.0641,-430,No,No,-1.0
2025-04-26,Jimmy Flick,Matt Schnell,No,62.1,58.6,16.6,0.1729,-164,No,No,-1.0
2025-04-26,John Castaneda,Chris Gutierrez,No,59.7,54.8,10.6,0.0966,-148,No,No,-1.0
2025-04-05,Lerone Murphy,Josh Emmett,No,76.2,78.1,1.9,0.5612,-320,Yes,Yes,0.31
2025-04-05,Gerald Meerschaert,Brad Tavares,No,62.4,60.4,18.7,0.2076,-166,No,No,-1.0
2025-04-05,Rhys McKee,Daniel Frunza,Yes,49.0,71.0,22.0,0.4201,104,Yes,Yes,1.04
2025-03-29,Manuel Torres,Drew Dober,No,55.4,74.9,19.5,0.4975,-124,Yes,Yes,0.81
2025-03-29,CJ Vergara,Edgar Chairez,No,73.0,53.8,22.5,0.0751,-270,No,No,-1.0
2025-03-22,Sean Brady,Leon Edwards,No,56.9,62.0,5.1,0.2407,-132,Yes,Yes,0.76
2025-03-22,Carlos Ulberg,Jan Blachowicz,No,76.7,76.9,0.1,0.537,-330,Yes,Yes,0.3
2025-03-22,Kevin Holland,Gunnar Nelson,Yes,48.1,58.9,10.8,0.1783,108,Yes,Yes,1.08
2025-03-22,Chris Duncan,Jordan Vucenic,Yes,27.4,57.8,30.4,0.1559,265,Yes,Yes,2.65
2025-03-22,Nathaniel Wood,Morgan Charriere,Yes,50.5,52.5,2.0,0.0502,-102,Yes,Yes,0.98
2025-03-22,Chris Padilla,Jai Herbert,Yes,47.6,71.2,23.6,0.4236,110,Yes,Yes,1.1
2025-03-22,Felipe dos Santos,Lone'er Kavanagh,No,71.8,52.2,20.0,0.0445,-255,No,No,-1.0
2025-03-22,Mick Parkin,Marcin Tybura,Yes,41.3,74.6,11.9,0.4917,142,No,No,-1.0
2025-03-22,Puja Tomar,Shauna Bannon,No,67.7,50.9,14.6,0.0176,-210,No,No,-1.0
2025-03-22,Nathan Fletcher,Caolan Loughran,Yes,43.1,82.5,21.5,0.6493,132,No,No,-1.0
2025-03-15,Chidi Njokuani,Elizeu Zaleski dos Santos,Yes,37.9,52.6,14.7,0.0523,164,Yes,Yes,1.64
2025-03-08,Justin Gaethje,Rafael Fiziev,Yes,42.6,53.3,10.8,0.0665,135,Yes,Yes,1.35
2025-03-08,Djorden Santos,Ozzy Diaz,Yes,37.6,66.7,0.2,0.3337,166,No,No,-1.0
2025-03-01,Cody Brundage,Julian Marquez,No,53.7,65.8,12.1,0.3161,-116,Yes,Yes,0.86
2025-03-01,William Gomis,Hyder Amil,Yes,36.2,71.6,3.8,0.4317,176,No,No,-1.0
2025-02-22,Song Yadong,Henry Cejudo,No,71.8,75.0,3.2,0.4999,-255,Yes,Yes,0.39
2025-02-22,Jean Matsumoto,Rob Font,Yes,37.3,74.6,7.9,0.492,168,No,No,-1.0
2025-02-22,Julius Walker,Alonzo Menifield,No,70.1,69.7,35.7,0.3945,-235,No,No,-1.0
2025-02-22,Ibo Aslan,Ion Cutelaba,Yes,35.7,71.9,3.6,0.4379,180,No,No,-1.0
2025-02-22,Melquizael Costa,Andre Fili,No,58.7,64.6,5.9,0.2919,-142,Yes,Yes,0.7
2025-02-22,Austin Vanderford,Nikolay Veretennikov,Yes,49.5,52.8,3.3,0.0569,102,Yes,Yes,1.02
2025-02-15,Gregory Rodrigues,Jared Cannonier,Yes,34.0,81.1,10.5,0.6221,194,No,No,-1.0
2025-02-15,Andre Petroski,Rodolfo Vieira,Yes,31.2,57.4,26.2,0.1481,220,Yes,Yes,2.2
2025-02-08,Dricus Du Plessis,Sean Strickland,No,68.8,69.6,0.9,0.3924,-220,Yes,Yes,0.45
2025-02-08,Tallison Teixeira,Justin Tafa,No,60.9,65.2,4.2,0.3037,-156,Yes,Yes,0.64
2025-02-08,Jack Jenkins,Gabriel Santos,No,69.2,56.6,21.9,0.1325,-225,No,No,-1.0
2025-02-08,Tom Nolan,Viacheslav Borshchev,Yes,50.5,73.5,23.0,0.4696,-102,Yes,Yes,0.98
2025-02-08,Rongzhu,Kody Steele,Yes,26.3,73.1,46.8,0.4619,280,Yes,Yes,2.8
2025-02-08,Jonathan Micallef,Kevin Jousset,Yes,35.7,54.5,18.8,0.0902,180,Yes,Yes,1.8
2025-02-01,Nassourdine Imavov,Israel Adesanya,Yes,42.7,56.0,13.3,0.1205,134,Yes,Yes,1.34
2025-02-01,Jairzinho Rozenstruik,Sergei Pavlovich,No,76.2,60.4,32.6,0.2077,-320,No,No,-1.0
2025-02-01,Vinicius Oliveira,Said Nurmagomedov,Yes,34.7,60.4,25.7,0.2086,188,Yes,Yes,1.88
2025-02-01,Fares Ziam,Mike Davis,Yes,45.0,75.4,30.4,0.5087,122,Yes,Yes,1.22
2025-01-18,Merab Dvalishvili,Umar Nurmagomedov,Yes,31.2,64.9,33.6,0.297,220,Yes,Yes,2.2
2025-01-18,Jamahal Hill,Jiri Prochazka,Yes,49.5,56.1,1.5,0.1218,102,No,No,-1.0
2025-01-18,Reinier de Ridder,Kevin Holland,No,57.6,63.3,5.7,0.2665,-136,Yes,Yes,0.74
2025-01-18,Ailin Perez,Karol Rosa,Yes,32.8,61.5,28.8,0.2309,205,Yes,Yes,2.05
2025-01-18,Clayton Carpenter,Tagir Ulanbekov,No,79.6,60.3,35.9,0.205,-390,No,No,-1.0
2025-01-11,Amanda Ribas,Mackenzie Dern,Yes,38.2,70.1,4.2,0.4028,162,No,No,-1.0
2025-01-11,Carlston Harris,Santiago Ponzinibbio,No,60.6,59.2,15.7,0.1835,-154,No,No,-1.0
2025-01-11,Christian Rodriguez,Austin Bashi,Yes,31.7,70.8,39.0,0.4159,215,Yes,Yes,2.15
2025-12-06,Joshua Van,Alexandre Pantoja,Yes,36.2,54.6,18.4,0.0921,176,Yes,Yes,1.76
2025-12-06,Tatsuro Taira,Brandon Moreno,No,53.7,66.9,13.2,0.3375,-116,Yes,Yes,0.86
2025-12-06,Payton Talbott,Henry Cejudo,No,71.4,82.2,10.8,0.6447,-250,Yes,Yes,0.4
2025-12-06,Terrance McKinney,Chris Duncan,No,55.8,58.0,9.9,0.1596,-126,No,No,-1.0
2025-12-06,Maycee Barber,Karine Silva,No,68.8,74.4,5.6,0.4871,-220,Yes,Yes,0.45
2025-12-06,Fares Ziam,Nazim Sadykhov,No,65.3,78.0,12.8,0.5607,-188,Yes,Yes,0.53
2025-12-06,Marvin Vettori,Brunno Ferreira,Yes,48.1,62.6,6.1,0.252,108,No,No,-1.0
2025-12-06,Edson Barboza,Jalin Turner,No,82.1,50.3,28.6,0.0062,-460,No,No,-1.0
2025-12-06,Ibo Aslan,Iwo Baraniewski,No,68.3,66.9,31.1,0.3373,-215,No,No,-1.0
